Wall time,Step,Value
1615633244.205537,97253,-14.73260498046875
1615633246.6748018,97504,-14.955000877380371
1615633254.9474552,97755,-14.806596755981445
1615633261.8547702,97793,-14.313061714172363
1615633262.8910873,97844,-14.276101112365723
1615633264.6555865,98095,-14.39447021484375
1615633272.0147712,98346,-14.382429122924805
1615633279.0006948,98446,-14.374706268310547
1615633281.9491165,98502,-14.361493110656738
1615633283.7321463,98753,-14.474862098693848
1615633291.7942483,98824,-14.334778785705566
1615633293.9732876,98871,-14.567687034606934
1615633295.6441936,99005,-14.824996948242188
1615633299.4954686,99229,-14.515528678894043
1615633305.413557,99480,-14.346471786499023
1615633313.2237556,99731,-14.434449195861816
1615633319.881817,99982,-14.442082405090332
1615633328.5785944,100032,-14.613848686218262
1615633330.1251893,100090,-14.616540908813477
1615633331.8451457,100341,-14.620749473571777
1615633340.4383,100417,-14.321327209472656
1615633343.1320727,100615,-13.758001327514648
1615633349.0460575,100648,-13.75727653503418
1615633350.1531527,100899,-13.953857421875
1615633356.670828,101150,-14.093626022338867
1615633363.330663,101401,-14.12637710571289
1615633370.4502304,101474,-14.15621280670166
1615633372.5355673,101725,-13.951684951782227
1615633379.1282709,101865,-14.271458625793457
1615633382.8782952,102116,-14.596663475036621
1615633389.1960988,102254,-14.684578895568848
1615633392.8359904,102505,-14.78054428100586
1615633400.901241,102538,-14.728754043579102
1615633402.4728372,102601,-14.221963882446289
1615633406.4399278,102852,-14.18831729888916
1615633424.7492998,102945,-13.99913501739502
1615633428.3926961,102991,-14.157395362854004
1615633430.3820407,103242,-14.112159729003906
1615633437.0626097,103311,-13.966670989990234
1615633438.9506583,103354,-13.654497146606445
1615633440.191539,103422,-13.67226791381836
1615633442.034455,103528,-13.014973640441895
1615633444.9501252,103614,-12.978279113769531
1615633447.477173,103865,-12.844014167785645
1615633454.4840064,104040,-13.037407875061035
1615633458.9817393,104173,-12.655402183532715
1615633462.3456817,104270,-12.59161376953125
1615633464.774644,104337,-12.185622215270996
1615633466.6306553,104588,-12.169245719909668
1615633474.426808,104839,-11.890108108520508
1615633480.7120602,104902,-11.891183853149414
1615633482.533607,105153,-12.117574691772461
1615633488.8717701,105276,-12.089149475097656
1615633491.9849637,105378,-11.833623886108398
1615633494.6827624,105629,-11.865546226501465
1615633501.0491588,105880,-11.761497497558594
1615633507.214034,105939,-11.987868309020996
1615633508.8646913,106190,-11.90633773803711
1615633515.121692,106325,-11.872496604919434
1615633518.5211775,106408,-12.106677055358887
1615633520.7358432,106589,-11.94604206085205
1615633525.3442647,106723,-11.940762519836426
1615633528.6673257,106774,-12.007678031921387
1615633530.0857723,106924,-12.043712615966797
1615633533.9939198,107175,-12.069538116455078
1615633540.1581495,107202,-11.969501495361328
1615633541.035126,107453,-12.254229545593262
1615633547.4242983,107640,-12.182780265808105
1615633552.105871,107734,-12.189948081970215
1615633554.62826,107985,-12.035977363586426
1615633561.0415678,108236,-12.002427101135254
1615633567.3240783,108367,-12.050966262817383
1615633570.5804884,108416,-12.082537651062012
1615633572.0046313,108667,-12.354662895202637
1615633578.2591758,108745,-12.154125213623047
1615633580.3101528,108898,-12.11418342590332
1615633584.1412404,108940,-12.25815486907959
1615633585.4560049,109191,-12.561063766479492
1615633591.9067025,109442,-12.378993034362793
1615633598.8417816,109693,-12.821555137634277
1615633605.6809995,109748,-12.856422424316406
1615633607.323725,109999,-13.178741455078125
1615633613.557388,110041,-13.203564643859863
1615633614.8115458,110292,-13.542606353759766
1615633621.4483597,110413,-13.535616874694824
1615633626.5245883,110664,-14.138060569763184
1615633633.277573,110915,-14.023039817810059
1615633639.696246,111166,-14.71660041809082
1615633645.915428,111199,-14.8508882522583
1615633647.0111723,111450,-15.281891822814941
1615633653.4815245,111701,-15.196916580200195
1615633659.9033542,111952,-15.133896827697754
1615633666.2779272,112157,-15.142462730407715
1615633671.4556546,112248,-14.889175415039062
1615633673.9300952,112499,-14.935153007507324
1615633680.3715146,112750,-14.714241981506348
1615633688.5280576,112796,-14.967327117919922
1615633690.465021,112913,-15.00190258026123
1615633695.0187376,112960,-15.280779838562012
1615633697.2437418,113211,-14.99365234375
1615633703.9355993,113462,-14.906635284423828
1615633710.313906,113480,-14.927835464477539
1615633710.8425689,113539,-15.061938285827637
1615633712.5875833,113790,-15.52311897277832
1615633719.1559532,113988,-15.53537368774414
1615633725.5010343,114239,-15.594118118286133
1615633732.0873497,114411,-15.374279975891113
1615633736.5530229,114662,-15.786186218261719
1615633742.9099216,114695,-15.791248321533203
1615633744.004038,114946,-15.832209587097168
1615633750.25019,115001,-16.11162567138672
1615633751.842402,115252,-16.287561416625977
1615633758.1267467,115312,-16.297222137451172
1615633759.8275418,115563,-16.46432876586914
1615633766.1206179,115594,-16.598018646240234
1615633767.1625583,115845,-16.89458465576172
1615633773.4202626,115877,-16.96851348876953
1615633774.2772913,115953,-16.98114776611328
1615633776.2356582,116047,-17.029342651367188
1615633778.8052907,116298,-17.096948623657227
1615633786.083467,116549,-17.21840476989746
1615633793.769275,116800,-17.69458770751953
1615633801.0051508,117051,-17.811983108520508
1615633807.5893643,117302,-17.762516021728516
1615633814.0230901,117358,-17.90011215209961
1615633815.991001,117609,-17.852983474731445
1615633823.5921445,117643,-17.837553024291992
1615633824.766985,117894,-17.9545841217041
1615633835.6045694,118145,-17.88892364501953
1615633844.1798282,118275,-17.677589416503906
1615633848.0372074,118389,-17.3749942779541
1615633851.4331257,118640,-17.777671813964844
1615633859.645064,118891,-17.747743606567383
1615633867.1605637,119142,-17.887601852416992
