Wall time,Step,Value
1615377627.054636,193910,-0.34878861904144287
1615377639.3810527,194343,-0.5564476251602173
1615377648.2768533,194745,-0.6012302041053772
1615377649.4400418,194996,-0.6203153133392334
1615377656.0774226,195317,-0.5891232490539551
1615377661.1700745,195430,-0.6351573467254639
1615377671.479184,195857,-0.5047027468681335
1615377703.4155486,197401,0.10560871660709381
1615377730.4211648,198909,-0.029998917132616043
1615377738.7420034,199310,-0.009404247626662254
1615377761.1705499,200260,0.5035055875778198
1615377768.586788,200568,0.3677111268043518
1615377783.3412204,201359,0.5398731231689453
1615377786.166923,201425,0.5148659944534302
1615377791.5760515,201864,0.4738765060901642
1615377796.5962772,201932,0.47828832268714905
1615377803.2487931,202252,0.6776114106178284
1615377804.7805579,202450,0.610124945640564
1615377814.9861152,202815,0.8300325274467468
1615377858.6022978,204942,0.7599983215332031
1615377860.4142997,204984,0.7551634311676025
1615377861.457491,205235,0.7523755431175232
1615377880.7501266,206170,0.8429276943206787
1615377888.0322337,206359,0.7559716105461121
1615377897.1501937,206750,0.8530747294425964
1615377897.8441243,206821,0.9376392364501953
1615377899.3515537,206933,0.9623239636421204
1615377912.4439266,207590,1.1202596426010132
1615377915.2104633,207638,1.1231218576431274
1615377924.303669,208270,0.8896432518959045
1615377943.2725332,208991,0.9125807881355286
1615377945.750762,209307,1.0704853534698486
1615377973.7970994,210472,1.4569095373153687
1615377975.025236,210556,1.4378626346588135
1615377993.6333356,211430,1.6093512773513794
1615377995.0606053,211681,1.6181230545043945
1615378026.9430313,213024,1.650205135345459
1615378049.6919699,214314,1.644890546798706
1615378054.868383,214565,1.7268980741500854
1615378063.5763752,214845,1.4032937288284302
1615378066.8411283,214976,1.5877188444137573
1615378068.5999212,215227,1.7775222063064575
1615378089.524066,216234,1.125054955482483
1615378094.7314544,216485,0.998188316822052
1615378100.0207627,216736,0.8515408635139465
1615378119.059467,217462,0.7907920479774475
1615378122.9308937,217767,1.0962843894958496
1615378130.1478832,218093,1.063959002494812
1615378155.6692445,219284,0.9728187918663025
1615378177.4342575,220095,0.5689021944999695
1615378178.4118276,220221,0.3435635268688202
1615378185.0988472,220466,0.5426246523857117
1615378202.2297833,221448,0.47582393884658813
1615378238.0443013,223108,0.799111008644104
1615378257.4946609,223809,0.7917280793190002
1615378258.4446425,224060,0.7056053876876831
1615378264.8569605,224358,0.6806972622871399
1615378270.071018,224428,0.6750128269195557
1615378290.4866376,225366,0.524152934551239
1615378309.0020974,226217,0.18455594778060913
1615378309.9992795,226390,-0.08638925105333328
1615378341.1459801,227874,-0.31544092297554016
1615378349.6323893,228309,0.01255950890481472
1615378356.7372484,228505,-0.1718866527080536
1615378366.299238,228964,-0.36580705642700195
1615378390.5456264,230051,-0.007011056877672672
1615378405.2806656,230874,0.011356223374605179
1615378411.9868162,231007,-0.11197803914546967
1615378412.9677746,231088,-0.02553153969347477
1615378431.1360338,232098,-0.09681808203458786
1615378465.9457738,233715,-0.4426089823246002
1615378472.295652,233911,-0.2722420394420624
1615378489.9844534,234645,-0.4478848874568939
1615378491.207476,234736,-0.32954224944114685
1615378499.824834,235092,-0.22516007721424103
1615378512.3072703,235809,-0.3607853949069977
1615378522.8770359,236317,-0.495602548122406
1615378528.4395754,236573,-0.727151095867157
1615378534.9207637,236744,-0.6922404766082764
1615378540.407454,237098,-0.7365348935127258
1615378551.2584019,237684,-0.8044222593307495
1615378577.8846025,238725,-0.49695324897766113
1615378595.172191,239718,-0.2237066626548767
1615378601.9688966,240034,0.09060493856668472
1615378612.6294456,240381,-0.18454593420028687
1615378621.1813,240734,0.1416110247373581
1615378622.46656,240985,0.15379789471626282
1615378633.3837461,241350,-0.14899800717830658
1615378635.7188764,241601,-0.004601962398737669
1615378670.2277505,243006,0.3477378487586975
1615378676.735874,243464,1.0111141204833984
1615378681.3130956,243715,0.864163875579834
1615378686.7221339,243966,0.7186235785484314
1615378691.9174182,244004,0.743354856967926
1615378694.2271447,244107,0.907814621925354
1615378701.9853973,244670,1.0394142866134644
1615378723.0130422,245456,1.5535809993743896
1615378724.0852215,245502,1.4437875747680664
1615378737.8489344,246127,1.6539546251296997
1615378741.9354084,246323,1.6591767072677612
1615378742.820038,246360,1.5576958656311035
1615378743.6565704,246432,1.5300695896148682
1615378771.9748497,247772,2.189833641052246
1615378785.9472563,248565,2.283762216567993
1615378796.8059816,249067,2.3158862590789795
1615378802.0695157,249116,2.3223445415496826
1615378805.1569562,249421,2.2949438095092773
1615378823.0728898,250279,2.5741539001464844
1615378828.5027738,250530,2.4580800533294678
1615378839.121471,250843,2.554821014404297
1615378840.49069,250952,2.537783622741699
1615378842.769342,250993,2.5495479106903076
1615378847.9812965,251433,2.4773306846618652
1615378858.7537575,251935,2.3406224250793457
1615378865.5851705,252248,2.32633900642395
1615378894.4571674,253483,2.0160584449768066
1615378928.585976,254967,1.9347224235534668
1615378941.4892266,255580,2.18354868888855
1615378943.0997155,255831,2.275975227355957
1615378957.5529747,256471,2.3965721130371094
1615378962.266761,256613,2.3528177738189697
1615378980.8155217,257574,2.0538976192474365
1615379002.219827,258361,1.8967201709747314
1615379028.665719,259551,1.8308498859405518
1615379029.5821953,259769,1.714815616607666
1615379038.6600223,260037,2.1739323139190674
1615379060.1459186,261104,2.1310153007507324
1615379064.0306005,261184,2.00258731842041
1615379068.6204593,261598,2.0020697116851807
1615379097.5027058,262897,2.2566497325897217
1615379101.998809,262943,2.3782851696014404
1615379106.0675645,263177,2.509140968322754
1615379117.5712583,263653,2.4302494525909424
1615379130.2360349,264264,2.7099883556365967
1615379174.4140847,266301,2.7185444831848145
1615379176.6020637,266425,2.770925283432007
1615379178.2873268,266487,2.662252902984619
1615379194.0162332,267188,2.8095269203186035
1615379194.998138,267318,2.790210247039795
1615379197.9115462,267569,2.6530110836029053
1615379208.6913629,268071,2.525056838989258
1615379219.0636826,268352,2.2893781661987305
1615379253.7306511,269981,1.6101648807525635
1615379279.7581391,271198,1.7694129943847656
1615379286.9370592,271683,1.7013083696365356
1615379306.3490736,272391,1.864142656326294
1615379307.8592987,272642,1.6996771097183228
1615379326.5937676,273316,1.5710365772247314
1615379340.254222,273944,1.422831654548645
1615379341.491327,274195,1.5038317441940308
1615379356.9838772,274911,1.3308461904525757
1615379369.6737669,275292,1.180140495300293
1615379376.0782878,275778,1.2330354452133179
1615379382.367536,276085,1.3146754503250122
1615379406.1643515,276984,1.1037769317626953
1615379414.4072075,277383,1.313741683959961
1615379421.3491042,277885,0.956765353679657
1615379429.4609542,278211,0.9336211085319519
1615379440.3633986,278583,0.6600701212882996
1615379448.6464741,279149,0.7129491567611694
1615379455.3541687,279459,0.7047327756881714
1615379480.1520162,280415,1.0297772884368896
1615379484.8508718,280613,1.5139739513397217
1615379520.708663,282270,1.4275870323181152
1615379521.7247622,282521,1.4507603645324707
1615379527.141413,282772,1.369948387145996
1615379573.755436,284749,1.6554006338119507
1615379587.2966583,285355,1.750382423400879
1615379595.493674,285730,1.7654755115509033
1615379596.5957568,285890,1.6817348003387451
1615379606.393813,286248,1.829841136932373
1615379607.8985994,286499,1.6746658086776733
1615379624.0295577,287068,1.7014893293380737
1615379630.8715997,287376,1.7512062788009644
1615379634.0181737,287601,1.6559007167816162
1615379644.2143826,288023,1.5349657535552979
1615379647.9734166,288171,1.4641965627670288
1615379654.9065387,288639,1.212868571281433
1615379663.5745804,289068,1.423373818397522
1615379677.5232859,289523,1.1592113971710205
1615379684.4152586,290034,1.1305015087127686
1615379690.697632,290127,1.052680492401123
1615379698.009344,290539,1.2457695007324219
1615379707.1718225,291084,1.3999203443527222
1615379712.4099085,291148,1.4031647443771362
1615379749.0975087,292832,1.5584890842437744
1615379770.1865838,293797,1.1212365627288818
1615379780.890058,294488,0.8992153406143188
1615379786.1557708,294552,0.9040015935897827
1615379787.7174213,294803,1.0318272113800049
1615379794.4849284,295116,1.009814739227295
1615379799.752735,295180,0.9998593926429749
1615379806.5878043,295486,1.1083203554153442
1615379809.7740993,295622,1.3409767150878906
1615379817.4970539,296134,1.0693004131317139
1615379821.841673,296179,1.061824083328247
1615379829.6081557,296530,1.1399052143096924
1615379846.9554772,297331,1.1293531656265259
1615379849.1804628,297639,1.2588707208633423
1615379869.1895359,298362,0.917359471321106
1615379873.7367573,298568,0.9457122087478638
1615379874.7190638,298819,1.0493512153625488
1615379884.4822774,299082,1.1845475435256958
